Layout Name,Algorithm,Nodes Expanded,Path Cost
contoursMaze_120,ucs,"116",9
contoursMaze_120,mm,"19",9
contoursMaze_120,mm0,"43",9
contoursMaze_121,dfs,"46",46
contoursMaze_121,bfs,"134",10
contoursMaze_121,astar,"26",10
contoursMaze_121,ucs,"134",10
contoursMaze_121,mm,"22",10
contoursMaze_121,mm0,"50",10
contoursMaze_122,dfs,"47",47
contoursMaze_122,bfs,"150",11
contoursMaze_122,astar,"29",11
contoursMaze_122,ucs,"150",11
contoursMaze_122,mm,"25",11
contoursMaze_122,mm0,"63",11
contoursMaze_123,dfs,"48",48
contoursMaze_123,bfs,"157",12
contoursMaze_123,astar,"32",12
contoursMaze_123,ucs,"157",12
contoursMaze_123,mm,"28",12
contoursMaze_123,mm0,"71",12
contoursMaze_124,dfs,"49",49
contoursMaze_124,bfs,"160",13
contoursMaze_124,astar,"35",13
contoursMaze_124,ucs,"160",13
contoursMaze_124,mm,"31",13
contoursMaze_124,mm0,"86",13
contoursMaze_125,dfs,"50",50
contoursMaze_125,bfs,"160",14
contoursMaze_125,astar,"38",14
contoursMaze_125,ucs,"160",14
contoursMaze_125,mm,"34",14
contoursMaze_125,mm0,"95",14
contoursMaze_126,dfs,"51",51
contoursMaze_126,bfs,"160",15
contoursMaze_126,astar,"41",15
contoursMaze_126,ucs,"160",15
contoursMaze_126,mm,"37",15
contoursMaze_126,mm0,"109",15
contoursMaze_127,dfs,"52",52
contoursMaze_127,bfs,"160",16
contoursMaze_127,astar,"44",16
contoursMaze_127,ucs,"160",16
contoursMaze_127,mm,"40",16
contoursMaze_127,mm0,"112",16
contoursMaze_128,dfs,"53",53
contoursMaze_128,bfs,"160",17
contoursMaze_128,astar,"47",17
contoursMaze_128,ucs,"160",17
contoursMaze_128,mm,"43",17
contoursMaze_128,mm0,"117",17
contoursMaze_129,dfs,"54",54
contoursMaze_129,bfs,"160",18
contoursMaze_129,astar,"50",18
contoursMaze_129,ucs,"160",18
contoursMaze_129,mm,"46",18
contoursMaze_129,mm0,"118",18
contoursMaze_13,dfs,"165",165
contoursMaze_13,bfs,"170",21
contoursMaze_13,astar,"125",21
contoursMaze_13,ucs,"170",21
contoursMaze_13,mm,"109",21
contoursMaze_13,mm0,"145",21
contoursMaze_130,dfs,"55",55
contoursMaze_130,bfs,"160",19
contoursMaze_130,astar,"53",19
contoursMaze_130,ucs,"160",19
contoursMaze_130,mm,"49",19
contoursMaze_130,mm0,"118",19
contoursMaze_131,dfs,"56",56
contoursMaze_131,bfs,"160",20
contoursMaze_131,astar,"56",20
contoursMaze_131,ucs,"160",20
contoursMaze_131,mm,"52",20
contoursMaze_131,mm0,"118",20
contoursMaze_132,dfs,"37",37
contoursMaze_132,bfs,"2",1
contoursMaze_132,astar,"1",1
contoursMaze_132,ucs,"2",1
contoursMaze_132,mm,"1",1
contoursMaze_132,mm0,"1",1
contoursMaze_133,dfs,"2",2
contoursMaze_133,bfs,"9",2
contoursMaze_133,astar,"3",2
contoursMaze_133,ucs,"9",2
contoursMaze_133,mm,"2",2
contoursMaze_133,mm0,"2",2
contoursMaze_134,dfs,"3",3
contoursMaze_134,bfs,"18",3
contoursMaze_134,astar,"5",3
contoursMaze_134,ucs,"18",3
contoursMaze_134,mm,"4",3
contoursMaze_134,mm0,"4",3
contoursMaze_135,dfs,"4",4
contoursMaze_135,bfs,"29",4
contoursMaze_135,astar,"7",4
contoursMaze_135,ucs,"29",4
contoursMaze_135,mm,"6",4
contoursMaze_135,mm0,"7",4
contoursMaze_136,dfs,"5",5
contoursMaze_136,bfs,"42",5
contoursMaze_136,astar,"9",5
contoursMaze_136,ucs,"42",5
contoursMaze_136,mm,"7",5
contoursMaze_136,mm0,"13",5
contoursMaze_137,dfs,"6",6
contoursMaze_137,bfs,"57",6
contoursMaze_137,astar,"11",6
contoursMaze_137,ucs,"57",6
contoursMaze_137,mm,"9",6
contoursMaze_137,mm0,"17",6
contoursMaze_138,dfs,"7",7
contoursMaze_138,bfs,"74",7
contoursMaze_138,astar,"13",7
contoursMaze_138,ucs,"74",7
contoursMaze_138,mm,"11",7
contoursMaze_138,mm0,"25",7
contoursMaze_139,dfs,"8",8
contoursMaze_139,bfs,"92",8
contoursMaze_139,astar,"15",8
contoursMaze_139,ucs,"92",8
contoursMaze_139,mm,"13",8
contoursMaze_139,mm0,"30",8
contoursMaze_14,dfs,"166",166
contoursMaze_14,bfs,"170",22
contoursMaze_14,astar,"134",22
contoursMaze_14,ucs,"170",22
contoursMaze_14,mm,"118",22
contoursMaze_14,mm0,"151",22
contoursMaze_140,dfs,"9",9
contoursMaze_140,bfs,"110",9
contoursMaze_140,astar,"17",9
contoursMaze_140,ucs,"110",9
contoursMaze_140,mm,"15",9
contoursMaze_140,mm0,"40",9
contoursMaze_141,dfs,"10",10
contoursMaze_141,bfs,"128",10
contoursMaze_141,astar,"19",10
contoursMaze_141,ucs,"128",10
contoursMaze_141,mm,"17",10
contoursMaze_141,mm0,"46",10
contoursMaze_142,dfs,"11",11
contoursMaze_142,bfs,"139",11
contoursMaze_142,astar,"21",11
contoursMaze_142,ucs,"139",11
contoursMaze_142,mm,"19",11
contoursMaze_142,mm0,"58",11
contoursMaze_143,dfs,"12",12
contoursMaze_143,bfs,"146",12
contoursMaze_143,astar,"23",12
contoursMaze_143,ucs,"146",12
contoursMaze_143,mm,"21",12
contoursMaze_143,mm0,"65",12
contoursMaze_144,dfs,"13",13
contoursMaze_144,bfs,"149",13
contoursMaze_144,astar,"25",13
contoursMaze_144,ucs,"149",13
contoursMaze_144,mm,"23",13
contoursMaze_144,mm0,"79",13
contoursMaze_145,dfs,"14",14
contoursMaze_145,bfs,"149",14
contoursMaze_145,astar,"27",14
contoursMaze_145,ucs,"149",14
contoursMaze_145,mm,"25",14
contoursMaze_145,mm0,"86",14
contoursMaze_146,dfs,"15",15
contoursMaze_146,bfs,"149",15
contoursMaze_146,astar,"29",15
contoursMaze_146,ucs,"149",15
contoursMaze_146,mm,"27",15
contoursMaze_146,mm0,"96",15
contoursMaze_147,dfs,"16",16
contoursMaze_147,bfs,"149",16
contoursMaze_147,astar,"31",16
contoursMaze_147,ucs,"149",16
contoursMaze_147,mm,"29",16
contoursMaze_147,mm0,"99",16
contoursMaze_148,dfs,"17",17
contoursMaze_148,bfs,"149",17
contoursMaze_148,astar,"33",17
contoursMaze_148,ucs,"149",17
contoursMaze_148,mm,"31",17
contoursMaze_148,mm0,"104",17
contoursMaze_149,dfs,"18",18
contoursMaze_149,bfs,"149",18
contoursMaze_149,astar,"35",18
contoursMaze_149,ucs,"149",18
contoursMaze_149,mm,"33",18
contoursMaze_149,mm0,"105",18
contoursMaze_15,dfs,"167",167
contoursMaze_15,bfs,"170",23
contoursMaze_15,astar,"143",23
contoursMaze_15,ucs,"170",23
contoursMaze_15,mm,"127",23
contoursMaze_15,mm0,"154",23
contoursMaze_150,dfs,"19",19
contoursMaze_150,bfs,"149",19
contoursMaze_150,astar,"37",19
contoursMaze_150,ucs,"149",19
contoursMaze_150,mm,"35",19
contoursMaze_150,mm0,"105",19
contoursMaze_151,dfs,"1",1
contoursMaze_151,bfs,"3",1
contoursMaze_151,astar,"1",1
contoursMaze_151,ucs,"3",1
contoursMaze_151,mm,"1",1
contoursMaze_151,mm0,"1",1
contoursMaze_152,dfs,"2",2
contoursMaze_152,bfs,"8",2
contoursMaze_152,astar,"2",2
contoursMaze_152,ucs,"8",2
contoursMaze_152,mm,"2",2
contoursMaze_152,mm0,"2",2
contoursMaze_153,dfs,"3",3
contoursMaze_153,bfs,"15",3
contoursMaze_153,astar,"3",3
contoursMaze_153,ucs,"15",3
contoursMaze_153,mm,"3",3
contoursMaze_153,mm0,"5",3
contoursMaze_154,dfs,"4",4
contoursMaze_154,bfs,"24",4
contoursMaze_154,astar,"4",4
contoursMaze_154,ucs,"24",4
contoursMaze_154,mm,"4",4
contoursMaze_154,mm0,"7",4
contoursMaze_155,dfs,"5",5
contoursMaze_155,bfs,"35",5
contoursMaze_155,astar,"5",5
contoursMaze_155,ucs,"35",5
contoursMaze_155,mm,"5",5
contoursMaze_155,mm0,"12",5
contoursMaze_156,dfs,"6",6
contoursMaze_156,bfs,"48",6
contoursMaze_156,astar,"6",6
contoursMaze_156,ucs,"48",6
contoursMaze_156,mm,"6",6
contoursMaze_156,mm0,"15",6
contoursMaze_157,dfs,"7",7
contoursMaze_157,bfs,"63",7
contoursMaze_157,astar,"7",7
contoursMaze_157,ucs,"63",7
contoursMaze_157,mm,"7",7
contoursMaze_157,mm0,"22",7
contoursMaze_158,dfs,"8",8
contoursMaze_158,bfs,"80",8
contoursMaze_158,astar,"8",8
contoursMaze_158,ucs,"80",8
contoursMaze_158,mm,"8",8
contoursMaze_158,mm0,"26",8
contoursMaze_159,dfs,"9",9
contoursMaze_159,bfs,"98",9
contoursMaze_159,astar,"9",9
contoursMaze_159,ucs,"98",9
contoursMaze_159,mm,"9",9
contoursMaze_159,mm0,"35",9
contoursMaze_16,dfs,"168",168
contoursMaze_16,bfs,"170",24
contoursMaze_16,astar,"152",24
contoursMaze_16,ucs,"170",24
contoursMaze_16,mm,"136",24
contoursMaze_16,mm0,"154",24
contoursMaze_160,dfs,"10",10
contoursMaze_160,bfs,"113",10
contoursMaze_160,astar,"10",10
contoursMaze_160,ucs,"113",10
contoursMaze_160,mm,"10",10
contoursMaze_160,mm0,"40",10
contoursMaze_161,dfs,"11",11
contoursMaze_161,bfs,"124",11
contoursMaze_161,astar,"11",11
contoursMaze_161,ucs,"124",11
contoursMaze_161,mm,"11",11
contoursMaze_161,mm0,"51",11
contoursMaze_162,dfs,"12",12
contoursMaze_162,bfs,"131",12
contoursMaze_162,astar,"12",12
contoursMaze_162,ucs,"131",12
contoursMaze_162,mm,"12",12
contoursMaze_162,mm0,"57",12
contoursMaze_163,dfs,"13",13
contoursMaze_163,bfs,"134",13
contoursMaze_163,astar,"13",13
contoursMaze_163,ucs,"134",13
contoursMaze_163,mm,"13",13
contoursMaze_163,mm0,"69",13
contoursMaze_164,dfs,"14",14
contoursMaze_164,bfs,"134",14
contoursMaze_164,astar,"14",14
contoursMaze_164,ucs,"134",14
contoursMaze_164,mm,"14",14
contoursMaze_164,mm0,"74",14
contoursMaze_165,dfs,"15",15
contoursMaze_165,bfs,"134",15
contoursMaze_165,astar,"15",15
contoursMaze_165,ucs,"134",15
contoursMaze_165,mm,"15",15
contoursMaze_165,mm0,"82",15
contoursMaze_166,dfs,"16",16
contoursMaze_166,bfs,"134",16
contoursMaze_166,astar,"16",16
contoursMaze_166,ucs,"134",16
contoursMaze_166,mm,"16",16
contoursMaze_166,mm0,"85",16
contoursMaze_167,dfs,"17",17
contoursMaze_167,bfs,"134",17
contoursMaze_167,astar,"17",17
contoursMaze_167,ucs,"134",17
contoursMaze_167,mm,"17",17
contoursMaze_167,mm0,"89",17
contoursMaze_168,dfs,"18",18
contoursMaze_168,bfs,"134",18
contoursMaze_168,astar,"18",18
contoursMaze_168,ucs,"134",18
contoursMaze_168,mm,"18",18
contoursMaze_168,mm0,"90",18
contoursMaze_17,dfs,"169",169
contoursMaze_17,bfs,"170",25
contoursMaze_17,astar,"161",25
contoursMaze_17,ucs,"170",25
contoursMaze_17,mm,"145",25
contoursMaze_17,mm0,"154",25
contoursMaze_18,dfs,"170",170
contoursMaze_18,bfs,"170",26
contoursMaze_18,astar,"170",26
contoursMaze_18,ucs,"170",26
contoursMaze_18,mm,"154",26
contoursMaze_18,mm0,"154",26
contoursMaze_19,dfs,"151",151
contoursMaze_19,bfs,"35",7
contoursMaze_19,astar,"7",7
contoursMaze_19,ucs,"35",7
contoursMaze_19,mm,"7",7
contoursMaze_19,mm0,"16",7
contoursMaze_2,dfs,"154",154
contoursMaze_2,bfs,"72",10
contoursMaze_2,astar,"26",10
contoursMaze_2,ucs,"72",10
contoursMaze_2,mm,"22",10
contoursMaze_2,mm0,"33",10
contoursMaze_20,dfs,"116",116
contoursMaze_20,bfs,"53",8
contoursMaze_20,astar,"15",8
contoursMaze_20,ucs,"53",8
contoursMaze_20,mm,"13",8
contoursMaze_20,mm0,"24",8
contoursMaze_21,dfs,"117",117
contoursMaze_21,bfs,"71",9
contoursMaze_21,astar,"23",9
contoursMaze_21,ucs,"71",9
contoursMaze_21,mm,"19",9
contoursMaze_21,mm0,"32",9
contoursMaze_22,dfs,"118",118
contoursMaze_22,bfs,"89",10
contoursMaze_22,astar,"31",10
contoursMaze_22,ucs,"89",10
contoursMaze_22,mm,"25",10
contoursMaze_22,mm0,"42",10
contoursMaze_23,dfs,"119",119
contoursMaze_23,bfs,"107",11
contoursMaze_23,astar,"39",11
contoursMaze_23,ucs,"107",11
contoursMaze_23,mm,"31",11
contoursMaze_23,mm0,"50",11
contoursMaze_24,dfs,"120",120
contoursMaze_24,bfs,"125",12
contoursMaze_24,astar,"47",12
contoursMaze_24,ucs,"125",12
contoursMaze_24,mm,"38",12
contoursMaze_24,mm0,"61",12
contoursMaze_25,dfs,"121",121
contoursMaze_25,bfs,"143",13
contoursMaze_25,astar,"55",13
contoursMaze_25,ucs,"143",13
contoursMaze_25,mm,"44",13
contoursMaze_25,mm0,"69",13
contoursMaze_26,dfs,"122",122
contoursMaze_26,bfs,"156",14
contoursMaze_26,astar,"63",14
contoursMaze_26,ucs,"156",14
contoursMaze_26,mm,"52",14
contoursMaze_26,mm0,"82",14
contoursMaze_27,dfs,"123",123
contoursMaze_27,bfs,"165",15
contoursMaze_27,astar,"71",15
contoursMaze_27,ucs,"165",15
contoursMaze_27,mm,"58",15
contoursMaze_27,mm0,"91",15
contoursMaze_28,dfs,"124",124
contoursMaze_28,bfs,"170",16
contoursMaze_28,astar,"79",16
contoursMaze_28,ucs,"170",16
contoursMaze_28,mm,"66",16
contoursMaze_28,mm0,"106",16
contoursMaze_29,dfs,"125",125
contoursMaze_29,bfs,"170",17
contoursMaze_29,astar,"87",17
contoursMaze_29,ucs,"170",17
contoursMaze_29,mm,"73",17
contoursMaze_29,mm0,"117",17
contoursMaze_3,dfs,"155",155
contoursMaze_3,bfs,"90",11
contoursMaze_3,astar,"35",11
contoursMaze_3,ucs,"90",11
contoursMaze_3,mm,"29",11
contoursMaze_3,mm0,"40",11
contoursMaze_30,dfs,"126",126
contoursMaze_30,bfs,"170",18
contoursMaze_30,astar,"95",18
contoursMaze_30,ucs,"170",18
contoursMaze_30,mm,"81",18
contoursMaze_30,mm0,"132",18
contoursMaze_31,dfs,"127",127
contoursMaze_31,bfs,"170",19
contoursMaze_31,astar,"103",19
contoursMaze_31,ucs,"170",19
contoursMaze_31,mm,"89",19
contoursMaze_31,mm0,"139",19
contoursMaze_32,dfs,"128",128
contoursMaze_32,bfs,"170",20
contoursMaze_32,astar,"111",20
contoursMaze_32,ucs,"170",20
contoursMaze_32,mm,"97",20
contoursMaze_32,mm0,"147",20
contoursMaze_33,dfs,"129",129
contoursMaze_33,bfs,"170",21
contoursMaze_33,astar,"119",21
contoursMaze_33,ucs,"170",21
contoursMaze_33,mm,"105",21
contoursMaze_33,mm0,"151",21
contoursMaze_34,dfs,"130",130
contoursMaze_34,bfs,"170",22
contoursMaze_34,astar,"127",22
contoursMaze_34,ucs,"170",22
contoursMaze_34,mm,"113",22
contoursMaze_34,mm0,"153",22
contoursMaze_35,dfs,"131",131
contoursMaze_35,bfs,"170",23
contoursMaze_35,astar,"135",23
contoursMaze_35,ucs,"170",23
contoursMaze_35,mm,"121",23
contoursMaze_35,mm0,"153",23
contoursMaze_36,dfs,"132",132
contoursMaze_36,bfs,"170",24
contoursMaze_36,astar,"143",24
contoursMaze_36,ucs,"170",24
contoursMaze_36,mm,"129",24
contoursMaze_36,mm0,"153",24
contoursMaze_37,dfs,"133",133
contoursMaze_37,bfs,"170",25
contoursMaze_37,astar,"151",25
contoursMaze_37,ucs,"170",25
contoursMaze_37,mm,"137",25
contoursMaze_37,mm0,"153",25
contoursMaze_38,dfs,"114",114
contoursMaze_38,bfs,"32",6
contoursMaze_38,astar,"6",6
contoursMaze_38,ucs,"32",6
contoursMaze_38,mm,"6",6
contoursMaze_38,mm0,"13",6
contoursMaze_39,dfs,"115",115
contoursMaze_39,bfs,"50",7
contoursMaze_39,astar,"13",7
contoursMaze_39,ucs,"50",7
contoursMaze_39,mm,"11",7
contoursMaze_39,mm0,"22",7
contoursMaze_4,dfs,"156",156
contoursMaze_4,bfs,"108",12
contoursMaze_4,astar,"44",12
contoursMaze_4,ucs,"108",12
contoursMaze_4,mm,"36",12
contoursMaze_4,mm0,"51",12
contoursMaze_40,dfs,"116",116
contoursMaze_40,bfs,"68",8
contoursMaze_40,astar,"20",8
contoursMaze_40,ucs,"68",8
contoursMaze_40,mm,"16",8
contoursMaze_40,mm0,"30",8
contoursMaze_41,dfs,"117",117
contoursMaze_41,bfs,"86",9
contoursMaze_41,astar,"27",9
contoursMaze_41,ucs,"86",9
contoursMaze_41,mm,"21",9
contoursMaze_41,mm0,"39",9
contoursMaze_42,dfs,"118",118
contoursMaze_42,bfs,"104",10
contoursMaze_42,astar,"34",10
contoursMaze_42,ucs,"104",10
contoursMaze_42,mm,"27",10
contoursMaze_42,mm0,"48",10
contoursMaze_43,dfs,"119",119
contoursMaze_43,bfs,"122",11
contoursMaze_43,astar,"41",11
contoursMaze_43,ucs,"122",11
contoursMaze_43,mm,"32",11
contoursMaze_43,mm0,"57",11
contoursMaze_44,dfs,"120",120
contoursMaze_44,bfs,"140",12
contoursMaze_44,astar,"48",12
contoursMaze_44,ucs,"140",12
contoursMaze_44,mm,"39",12
contoursMaze_44,mm0,"68",12
contoursMaze_45,dfs,"121",121
contoursMaze_45,bfs,"156",13
contoursMaze_45,astar,"55",13
contoursMaze_45,ucs,"156",13
contoursMaze_45,mm,"44",13
contoursMaze_45,mm0,"78",13
contoursMaze_46,dfs,"122",122
contoursMaze_46,bfs,"165",14
contoursMaze_46,astar,"62",14
contoursMaze_46,ucs,"165",14
contoursMaze_46,mm,"51",14
contoursMaze_46,mm0,"91",14
contoursMaze_47,dfs,"123",123
contoursMaze_47,bfs,"170",15
contoursMaze_47,astar,"69",15
contoursMaze_47,ucs,"170",15
contoursMaze_47,mm,"57",15
contoursMaze_47,mm0,"103",15
contoursMaze_48,dfs,"124",124
contoursMaze_48,bfs,"170",16
contoursMaze_48,astar,"76",16
contoursMaze_48,ucs,"170",16
contoursMaze_48,mm,"64",16
contoursMaze_48,mm0,"117",16
contoursMaze_49,dfs,"125",125
contoursMaze_49,bfs,"170",17
contoursMaze_49,astar,"83",17
contoursMaze_49,ucs,"170",17
contoursMaze_49,mm,"71",17
contoursMaze_49,mm0,"129",17
contoursMaze_5,dfs,"157",157
contoursMaze_5,bfs,"126",13
contoursMaze_5,astar,"53",13
contoursMaze_5,ucs,"126",13
contoursMaze_5,mm,"43",13
contoursMaze_5,mm0,"58",13
contoursMaze_50,dfs,"126",126
contoursMaze_50,bfs,"170",18
contoursMaze_50,astar,"90",18
contoursMaze_50,ucs,"170",18
contoursMaze_50,mm,"78",18
contoursMaze_50,mm0,"140",18
contoursMaze_51,dfs,"127",127
contoursMaze_51,bfs,"170",19
contoursMaze_51,astar,"97",19
contoursMaze_51,ucs,"170",19
contoursMaze_51,mm,"85",19
contoursMaze_51,mm0,"145",19
contoursMaze_52,dfs,"128",128
contoursMaze_52,bfs,"170",20
contoursMaze_52,astar,"104",20
contoursMaze_52,ucs,"170",20
contoursMaze_52,mm,"92",20
contoursMaze_52,mm0,"149",20
contoursMaze_53,dfs,"129",129
contoursMaze_53,bfs,"170",21
contoursMaze_53,astar,"111",21
contoursMaze_53,ucs,"170",21
contoursMaze_53,mm,"99",21
contoursMaze_53,mm0,"150",21
contoursMaze_54,dfs,"130",130
contoursMaze_54,bfs,"170",22
contoursMaze_54,astar,"118",22
contoursMaze_54,ucs,"170",22
contoursMaze_54,mm,"106",22
contoursMaze_54,mm0,"150",22
contoursMaze_55,dfs,"131",131
contoursMaze_55,bfs,"170",23
contoursMaze_55,astar,"125",23
contoursMaze_55,ucs,"170",23
contoursMaze_55,mm,"113",23
contoursMaze_55,mm0,"150",23
contoursMaze_56,dfs,"132",132
contoursMaze_56,bfs,"170",24
contoursMaze_56,astar,"132",24
contoursMaze_56,ucs,"170",24
contoursMaze_56,mm,"120",24
contoursMaze_56,mm0,"150",24
contoursMaze_57,dfs,"113",113
contoursMaze_57,bfs,"27",5
contoursMaze_57,astar,"5",5
contoursMaze_57,ucs,"27",5
contoursMaze_57,mm,"5",5
contoursMaze_57,mm0,"10",5
contoursMaze_58,dfs,"78",78
contoursMaze_58,bfs,"45",6
contoursMaze_58,astar,"11",6
contoursMaze_58,ucs,"45",6
contoursMaze_58,mm,"9",6
contoursMaze_58,mm0,"16",6
contoursMaze_59,dfs,"79",79
contoursMaze_59,bfs,"63",7
contoursMaze_59,astar,"17",7
contoursMaze_59,ucs,"63",7
contoursMaze_59,mm,"13",7
contoursMaze_59,mm0,"25",7
contoursMaze_6,dfs,"158",158
contoursMaze_6,bfs,"143",14
contoursMaze_6,astar,"62",14
contoursMaze_6,ucs,"143",14
contoursMaze_6,mm,"51",14
contoursMaze_6,mm0,"71",14
contoursMaze_60,dfs,"80",80
contoursMaze_60,bfs,"81",8
contoursMaze_60,astar,"23",8
contoursMaze_60,ucs,"81",8
contoursMaze_60,mm,"18",8
contoursMaze_60,mm0,"32",8
contoursMaze_61,dfs,"81",81
contoursMaze_61,bfs,"99",9
contoursMaze_61,astar,"29",9
contoursMaze_61,ucs,"99",9
contoursMaze_61,mm,"22",9
contoursMaze_61,mm0,"42",9
contoursMaze_62,dfs,"82",82
contoursMaze_62,bfs,"117",10
contoursMaze_62,astar,"35",10
contoursMaze_62,ucs,"117",10
contoursMaze_62,mm,"28",10
contoursMaze_62,mm0,"51",10
contoursMaze_63,dfs,"83",83
contoursMaze_63,bfs,"135",11
contoursMaze_63,astar,"41",11
contoursMaze_63,ucs,"135",11
contoursMaze_63,mm,"32",11
contoursMaze_63,mm0,"62",11
contoursMaze_64,dfs,"84",84
contoursMaze_64,bfs,"153",12
contoursMaze_64,astar,"47",12
contoursMaze_64,ucs,"153",12
contoursMaze_64,mm,"38",12
contoursMaze_64,mm0,"73",12
contoursMaze_65,dfs,"85",85
contoursMaze_65,bfs,"165",13
contoursMaze_65,astar,"53",13
contoursMaze_65,ucs,"165",13
contoursMaze_65,mm,"43",13
contoursMaze_65,mm0,"86",13
contoursMaze_66,dfs,"86",86
contoursMaze_66,bfs,"170",14
contoursMaze_66,astar,"59",14
contoursMaze_66,ucs,"170",14
contoursMaze_66,mm,"49",14
contoursMaze_66,mm0,"98",14
contoursMaze_67,dfs,"87",87
contoursMaze_67,bfs,"170",15
contoursMaze_67,astar,"65",15
contoursMaze_67,ucs,"170",15
contoursMaze_67,mm,"55",15
contoursMaze_67,mm0,"111",15
contoursMaze_68,dfs,"88",88
contoursMaze_68,bfs,"170",16
contoursMaze_68,astar,"71",16
contoursMaze_68,ucs,"170",16
contoursMaze_68,mm,"61",16
contoursMaze_68,mm0,"124",16
contoursMaze_69,dfs,"89",89
contoursMaze_69,bfs,"170",17
contoursMaze_69,astar,"77",17
contoursMaze_69,ucs,"170",17
contoursMaze_69,mm,"67",17
contoursMaze_69,mm0,"135",17
contoursMaze_7,dfs,"159",159
contoursMaze_7,bfs,"156",15
contoursMaze_7,astar,"71",15
contoursMaze_7,ucs,"156",15
contoursMaze_7,mm,"58",15
contoursMaze_7,mm0,"78",15
contoursMaze_70,dfs,"90",90
contoursMaze_70,bfs,"170",18
contoursMaze_70,astar,"83",18
contoursMaze_70,ucs,"170",18
contoursMaze_70,mm,"73",18
contoursMaze_70,mm0,"142",18
contoursMaze_71,dfs,"91",91
contoursMaze_71,bfs,"170",19
contoursMaze_71,astar,"89",19
contoursMaze_71,ucs,"170",19
contoursMaze_71,mm,"79",19
contoursMaze_71,mm0,"145",19
contoursMaze_72,dfs,"92",92
contoursMaze_72,bfs,"170",20
contoursMaze_72,astar,"95",20
contoursMaze_72,ucs,"170",20
contoursMaze_72,mm,"85",20
contoursMaze_72,mm0,"145",20
contoursMaze_73,dfs,"93",93
contoursMaze_73,bfs,"170",21
contoursMaze_73,astar,"101",21
contoursMaze_73,ucs,"170",21
contoursMaze_73,mm,"91",21
contoursMaze_73,mm0,"145",21
contoursMaze_74,dfs,"94",94
contoursMaze_74,bfs,"170",22
contoursMaze_74,astar,"107",22
contoursMaze_74,ucs,"170",22
contoursMaze_74,mm,"97",22
contoursMaze_74,mm0,"145",22
contoursMaze_75,dfs,"95",95
contoursMaze_75,bfs,"170",23
contoursMaze_75,astar,"113",23
contoursMaze_75,ucs,"170",23
contoursMaze_75,mm,"103",23
contoursMaze_75,mm0,"145",23
contoursMaze_76,dfs,"76",76
contoursMaze_76,bfs,"20",4
contoursMaze_76,astar,"4",4
contoursMaze_76,ucs,"20",4
contoursMaze_76,mm,"4",4
contoursMaze_76,mm0,"6",4
contoursMaze_77,dfs,"77",77
contoursMaze_77,bfs,"38",5
contoursMaze_77,astar,"9",5
contoursMaze_77,ucs,"38",5
contoursMaze_77,mm,"7",5
